1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 16, 5.08428, 4.3e-05
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 19, 4.44305, 3.9e-05
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 22, 3.74936, 3.1e-05
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 26, 6.00059, 4e-05
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 32, 5.12512, 5.7e-05
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 38, 12.0709, 8.1e-05
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 45, 6.4673, 0.00011
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 53, 10.349, 0.000151
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 64, 8.48267, 0.000218
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 76, 0.770689, 0.000307
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 90, 8.68704, 0.000463
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 107, 6.6972, 0.000495
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 128, 6.99139, 0.0007
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 152, 15.2411, 0.001076
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 181, 4.25256, 0.001852
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 215, 6.5401, 0.002786
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 256, 7.77228, 0.004404
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 304, 7.41879, 0.006054
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 362, 17.4657, 0.010388
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 430, 18.7009, 0.008462
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 512, 6.38456, 0.012852
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 608, 21.7851, 0.016945
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 724, 8.56682, 0.023931
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 861, 10.009, 0.037708
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 1024, 15.0743, 0.048707
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 1217, 30.1267, 0.066292
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 1448, 32.4621, 0.094262
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 1722, 26.774, 0.139341
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 2048, 50.2559, 0.189891
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 2435, 37.1636, 0.27431
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 2896, 19.2577, 0.391208
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 3444, 28.0925, 0.536024
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 4096, 41.5433, 0.778916
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 4870, 100.905, 1.11937
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 5792, 28.9433, 1.53405
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 6888, 74.038, 2.1767
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 8192, 105.398, 3.07391
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 9741, 59.7546, 4.31235
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 11585, 144.806, 6.11248
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 13777, 81.4108, 8.7141
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 16384, 83.2001, 12.1705
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 19483, 89.3567, 17.4506
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 23170, 81.6447, 24.4529
1, hpce.aes414.direct_fourier_transform_parfor_outer, 1, 4, 27554, 221.942, 34.459
